FECHA,HORA,MINUTOS,N  ABEJAS/ VISITA,N MOSCAS / VISITA,TEMPERATURA,especie
11/10/2020,12,30,1,0,32,
11/10/2020,12,37,1,0,33,
11/10/2020,12,40,1,0,33,
11/10/2020,12,40,1,0,33,
11/10/2020,12,53,1,0,33,
11/10/2020,12,56,1,0,33,
11/10/2020,12,56,1,0,33,
11/10/2020,01,38,1,0,35,
11/10/2020,01,39,1,0,35,
11/10/2020,01,40,1,0,35,
11/10/2020,01,40,1,0,35,
11/10/2020,01,41,1,0,35,
11/10/2020,01,42,1,0,35,
11/10/2020,01,43,1,0,35,
11/10/2020,01,44,1,0,35,
11/10/2020,01,45,1,0,35,
11/10/2020,01,48,1,0,35,
11/10/2020,01,49,1,0,35,
11/10/2020,02,06,1,0,35,
11/10/2020,02,08,1,0,35,
11/10/2020,02,10,1,0,35,
11/10/2020,02,14,1,0,36,
11/10/2020,02,14,1,0,36,
11/10/2020,02,15,1,0,36,
11/10/2020,02,15,1,0,36,
11/10/2020,02,20,1,0,36,
11/10/2020,02,23,1,0,36,
11/10/2020,02,23,1,0,36,
11/10/2020,12,24,1,0,36,
11/10/2020,02,37,1,0,36,
11/10/2020,02,41,1,0,36,
11/10/2020,02,43,1,0,36,
11/10/2020,02,43,1,0,36,
11/10/2020,02,44,1,0,36,
11/10/2020,02,45,1,0,36,
11/10/2020,02,45,2,0,36,
11/10/2020,02,46,1,0,36,
11/10/2020,02,46,1,0,36,
11/10/2020,02,49,1,0,36,
11/10/2020,02,54,1,0,36,
11/10/2020,02,56,1,0,36,
11/10/2020,02,56,1,0,36,
11/10/2020,02,59,1,0,36,
11/10/2020,03,05,1,0,37,
11/10/2020,03,06,1,0,37,
11/10/2020,03,20,1,0,37,
11/10/2020,03,23,1,0,37,
11/10/2020,03,29,1,0,37,
11/10/2020,03,34,1,0,38,
11/10/2020,03,34,1,0,38,
11/10/2020,03,35,2,0,38,
11/10/2020,03,35,2,0,38,
11/10/2020,03,43,1,0,38,
11/10/2020,03,43,1,0,38,
11/10/2020,03,44,1,0,38,
11/10/2020,03,44,1,0,38,
11/10/2020,03,45,1,0,38,
11/10/2020,03,46,2,0,38,
11/10/2020,03,56,1,0,37,
11/10/2020,03,57,1,0,37,
11/10/2020,05,58,1,0,37,
11/10/2020,03,59,1,0,37,
11/10/2020,03,59,2,0,37,
11/10/2020,04,03,1,0,37,
11/10/2020,04,06,1,0,37,
11/10/2020,04,07,1,0,37,
11/10/2020,04,07,1,0,37,
11/10/2020,04,08,1,0,36,
11/10/2020,04,10,1,0,36,
11/10/2020,04,15,1,0,36,
11/10/2020,04,16,1,0,36,
11/10/2020,04,17,1,0,36,
11/10/2020,04,20,1,0,37,
11/10/2020,04,20,1,0,37,
11/10/2020,04,21,1,0,37,
11/10/2020,04,21,1,0,37,
11/10/2020,04,27,1,0,37,
11/10/2020,04,27,1,0,37,
11/10/2020,04,31,1,0,37,
11/10/2020,04,32,1,0,37,
11/10/2020,04,32,2,0,37,
11/10/2020,04,33,2,0,37,
11/10/2020,04,33,1,0,38,
11/10/2020,04,34,1,0,38,
11/10/2020,04,35,1,0,38,
11/10/2020,04,35,1,0,38,
11/10/2020,04,37,1,0,38,
11/10/2020,04,41,1,0,38,
11/10/2020,04,41,1,0,38,
11/10/2020,04,42,1,0,38,
11/10/2020,04,47,1,0,38,
11/10/2020,04,55,1,0,39,
11/10/2020,04,56,1,0,39,
11/10/2020,04,57,2,0,39,
11/10/2020,04,58,2,0,39,
11/10/2020,05,03,1,0,39,
11/10/2020,05,13,1,0,39,
11/10/2020,05,14,1,0,39,
11/10/2020,05,15,1,0,39,
11/10/2020,05,15,1,0,39,
11/10/2020,05,16,1,0,39,
11/10/2020,05,19,1,0,39,
11/10/2020,05,19,1,0,39,
11/10/2020,05,20,1,0,39,
11/10/2020,05,20,1,0,39,
11/10/2020,05,21,1,0,39,
11/10/2020,05,24,1,0,39,
11/10/2020,05,25,1,0,39,
11/10/2020,05,26,1,0,39,
11/10/2020,05,28,1,0,39,
11/10/2020,05,29,2,0,39,
11/10/2020,05,29,1,0,39,
11/10/2020,05,30,1,0,40,
11/10/2020,05,31,1,0,40,
11/10/2020,05,32,1,0,40,
11/10/2020,05,33,1,0,40,
11/10/2020,05,33,1,0,40,
11/10/2020,05,37,1,0,40,
11/10/2020,05,37,1,0,40,
11/10/2020,05,38,2,0,40,
11/10/2020,05,38,1,0,40,
11/10/2020,05,40,1,0,40,
11/10/2020,05,42,1,0,40,
11/10/2020,05,42,1,0,40,
11/10/2020,05,43,1,0,40,
11/10/2020,05,45,1,0,40,
11/10/2020,05,47,1,0,40,
11/10/2020,05,47,1,0,40,
11/10/2020,05,50,1,0,40,
11/10/2020,05,51,1,0,40,
11/10/2020,05,51,1,0,40,
11/10/2020,05,52,1,0,40,
11/10/2020,05,52,1,0,40,
11/10/2020,05,53,1,0,40,
11/10/2020,05,54,2,0,40,
11/10/2020,05,54,1,0,40,
11/10/2020,05,56,1,0,40,
11/10/2020,05,57,1,0,40,
11/10/2020,05,58,1,0,40,
11/10/2020,05,58,1,0,40,
11/10/2020,06,12,1,0,40,
11/10/2020,06,13,1,0,40,
11/10/2020,06,14,1,0,40,
11/10/2020,06,15,1,0,40,
11/10/2020,06,15,1,0,39,
11/10/2020,06,16,2,0,39,
11/10/2020,06,16,1,0,39,
11/10/2020,06,28,1,0,36,
11/10/2020,06,29,1,0,36,
11/10/2020,06,29,1,0,36,
11/10/2020,06,31,1,0,36,
11/10/2020,06,34,1,0,35,
11/10/2020,06,36,1,0,35,
11/10/2020,06,44,1,0,34,
11/10/2020,06,55,1,0,33,
11/10/2020,06,56,1,0,33,
11/10/2020,06,56,1,0,33,
11/10/2020,06,57,1,0,33,
11/10/2020,06,57,2,0,33,
11/10/2020,07,05,1,0,32,
11/10/2020,07,08,1,0,32,
11/10/2020,07,09,1,0,32,
11/10/2020,07,09,1,0,32,
11/10/2020,07,10,1,0,32,
11/10/2020,07,10,1,0,32,
11/10/2020,07,11,1,0,32,
11/10/2020,07,12,1,0,32,
11/10/2020,07,13,1,0,32,
11/10/2020,07,13,1,0,32,
11/10/2020,07,14,1,0,32,
11/10/2020,07,14,1,0,32,
11/10/2020,07,15,1,0,32,
11/10/2020,07,15,1,0,31,
11/10/2020,07,16,1,0,31,
11/10/2020,07,16,1,0,31,
11/10/2020,07,32,1,0,31,
11/10/2020,07,33,1,0,31,
11/10/2020,07,38,1,0,30,
11/10/2020,07,49,1,0,30,
11/10/2020,07,49,1,0,30,
11/10/2020,07,50,1,0,30,
11/10/2020,07,50,1,0,30,
11/10/2020,07,51,1,0,29,
11/10/2020,07,51,1,0,29,
11/10/2020,07,52,1,0,29,
11/10/2020,07,52,1,0,29,
11/10/2020,07,53,1,0,29,
11/10/2020,07,54,1,0,29,
11/10/2020,07,54,1,0,29,
11/10/2020,07,55,1,0,29,
11/11/2020,07,51,0,1,19,
11/11/2020,09,01,0,1,25,
11/11/2020,10,18,1,0,30,
11/11/2020,10,18,1,0,30,
11/11/2020,10,19,1,0,30,
11/11/2020,10,19,1,0,30,
11/11/2020,10,28,1,0,31,
11/11/2020,10,33,1,0,31,
11/11/2020,10,34,1,0,31,
11/11/2020,10,34,1,0,31,
11/11/2020,10,35,2,0,31,
11/11/2020,10,35,1,0,31,
11/11/2020,10,36,1,0,31,
11/11/2020,10,45,1,0,31,
11/11/2020,10,45,2,0,31,
11/11/2020,11,01,1,0,31,
11/11/2020,11,02,1,0,31,
11/11/2020,11,02,1,0,31,
11/11/2020,11,03,1,0,31,
11/11/2020,11,03,2,0,31,
11/11/2020,11,04,1,0,31,
11/11/2020,11,05,1,0,31,
11/11/2020,11,06,1,0,31,
11/11/2020,11,07,1,0,31,
11/11/2020,11,16,1,0,31,
11/11/2020,11,17,1,0,31,
11/11/2020,11,23,1,0,31,
11/11/2020,11,24,1,0,31,
11/11/2020,11,24,1,0,31,
11/11/2020,11,25,1,0,31,
11/11/2020,11,27,1,0,31,
11/11/2020,11,30,1,0,31,
11/11/2020,11,40,1,0,32,
11/11/2020,11,41,1,0,32,
11/11/2020,11,41,1,0,32,
11/11/2020,11,42,1,0,32,
11/11/2020,11,42,1,0,32,
11/11/2020,11,43,1,0,32,
11/11/2020,11,46,1,0,32,
11/11/2020,11,46,1,0,32,
11/11/2020,11,48,1,0,32,
11/11/2020,11,54,1,0,32,
11/11/2020,11,55,1,0,32,
11/11/2020,11,59,1,0,32,
11/11/2020,11,59,1,0,32,
11/11/2020,12,00,1,0,32,
11/11/2020,12,02,1,0,32,
11/11/2020,12,03,1,0,32,
11/11/2020,12,03,1,0,32,
11/11/2020,12,05,1,0,32,
11/11/2020,12,06,1,0,33,
11/11/2020,12,09,1,0,33,
11/11/2020,12,12,1,0,33,
11/11/2020,12,25,1,0,33,
11/11/2020,12,26,1,0,33,
11/11/2020,12,35,1,0,34,
11/11/2020,12,35,2,0,34,
11/11/2020,12,36,1,0,34,
11/11/2020,12,37,1,0,34,
11/11/2020,12,37,1,0,34,
11/11/2020,12,41,1,0,34,
11/11/2020,12,43,1,0,34,
11/11/2020,12,43,2,0,34,
11/11/2020,12,44,1,0,34,
11/11/2020,12,44,1,0,34,
11/11/2020,12,48,1,0,34,
11/11/2020,12,48,1,0,34,
11/11/2020,01,08,1,0,34,
11/11/2020,01,08,1,0,34,
11/11/2020,01,10,1,0,34,
11/11/2020,01,11,1,0,34,
11/11/2020,01,11,1,0,34,
11/11/2020,01,12,1,0,34,
11/11/2020,01,12,2,0,34,
11/11/2020,01,13,1,0,34,
11/11/2020,01,14,1,0,34,
11/11/2020,01,14,1,0,34,
11/11/2020,01,15,1,0,34,
11/11/2020,01,16,1,0,34,
11/11/2020,01,17,1,0,34,
11/11/2020,01,17,1,0,34,
11/11/2020,01,18,1,0,34,
11/11/2020,01,18,1,0,34,
11/11/2020,01,19,1,0,34,
11/11/2020,01,32,1,0,35,
11/11/2020,01,33,1,0,35,
11/11/2020,01,33,1,0,35,
11/11/2020,01,34,1,0,35,
11/11/2020,01,36,1,0,35,
11/11/2020,01,37,1,0,35,
11/11/2020,01,43,1,0,35,
11/11/2020,01,46,1,0,35,
11/11/2020,01,47,1,0,35,
11/11/2020,01,47,1,0,35,
11/11/2020,01,48,1,0,35,
11/11/2020,01,49,1,0,35,
11/11/2020,01,50,1,0,35,
11/11/2020,01,53,1,0,35,
11/11/2020,01,53,1,0,35,
11/11/2020,01,54,1,0,35,
11/11/2020,02,00,1,0,36,
11/11/2020,02,01,1,0,36,
11/11/2020,02,01,1,0,36,
11/11/2020,02,02,1,0,36,
11/11/2020,02,02,1,0,36,
11/11/2020,02,03,1,0,36,
11/11/2020,02,04,1,0,36,
11/11/2020,02,05,1,0,36,
11/11/2020,02,12,1,0,36,
11/11/2020,02,16,1,0,36,
11/11/2020,02,17,1,0,36,
11/11/2020,02,19,1,0,36,
11/11/2020,02,26,1,0,36,
11/11/2020,02,28,1,0,36,
11/11/2020,02,29,1,0,36,
11/11/2020,02,30,1,0,36,
11/11/2020,02,41,2,0,36,
11/11/2020,02,31,3,0,36,
11/11/2020,02,32,2,0,36,
11/11/2020,02,43,1,0,36,
11/11/2020,02,44,1,0,36,
11/11/2020,02,47,1,0,37,
11/11/2020,02,51,1,0,37,
11/11/2020,02,51,1,0,37,
11/11/2020,03,03,1,0,37,
11/11/2020,03,03,2,0,37,
11/11/2020,03,04,1,0,37,
11/11/2020,03,05,1,0,37,
11/11/2020,03,05,1,0,37,
11/11/2020,03,06,1,0,37,
11/11/2020,03,06,1,0,37,
11/11/2020,03,08,1,0,37,
11/11/2020,03,08,1,0,37,
11/11/2020,03,19,1,0,38,
11/11/2020,03,22,1,0,38,
11/11/2020,03,25,1,0,38,
11/11/2020,03,27,1,0,38,
11/11/2020,03,30,1,0,38,
11/11/2020,03,32,2,0,38,
11/11/2020,03,32,1,0,38,
11/11/2020,03,33,1,0,38,
11/11/2020,03,34,1,0,38,
11/11/2020,03,35,1,0,38,
11/11/2020,03,37,1,0,38,
11/11/2020,03,38,1,0,38,
11/11/2020,03,39,1,0,38,
11/11/2020,03,42,1,0,38,
11/11/2020,03,43,1,0,38,
11/11/2020,03,43,1,0,38,
11/11/2020,03,44,2,0,38,
11/11/2020,03,48,0,1,38,
11/11/2020,03,48,0,1,38,
11/11/2020,03,49,0,1,38,
11/11/2020,03,49,0,1,38,
11/11/2020,03,50,0,1,38,
11/11/2020,03,50,1,0,38,
11/11/2020,03,51,2,0,38,
11/11/2020,03,55,1,0,38,
11/11/2020,03,56,1,0,38,
11/11/2020,04,00,1,0,37,
11/11/2020,04,04,1,0,37,
11/11/2020,04,10,1,0,37,
11/11/2020,04,10,2,0,37,
11/11/2020,04,11,1,0,37,
11/11/2020,04,12,1,0,37,
11/11/2020,04,13,1,0,37,
11/11/2020,04,19,1,0,37,
11/11/2020,04,20,1,0,37,
11/11/2020,04,22,1,0,37,
11/11/2020,04,24,1,0,37,
11/11/2020,04,24,1,0,37,
11/11/2020,04,25,1,0,37,
11/11/2020,04,32,1,0,38,
11/11/2020,04,33,1,0,38,
11/11/2020,04,33,1,0,38,
11/11/2020,04,34,1,0,38,
11/11/2020,04,35,1,0,38,
11/11/2020,04,44,1,0,39,
11/11/2020,04,45,1,0,39,
11/11/2020,04,45,2,0,39,
11/11/2020,04,46,1,0,39,
11/11/2020,04,49,1,0,39,
11/11/2020,04,50,1,0,39,
11/11/2020,04,51,1,0,39,
11/11/2020,04,52,1,0,39,
11/11/2020,04,52,1,0,39,
11/11/2020,04,53,1,0,39,
11/11/2020,05,00,1,0,40,
11/11/2020,05,02,1,0,40,
11/11/2020,05,04,1,0,40,
11/11/2020,05,19,1,0,41,
11/11/2020,05,20,1,0,41,
11/11/2020,05,23,1,0,41,
11/11/2020,05,24,1,0,41,
11/11/2020,05,25,1,0,41,
11/11/2020,05,25,1,0,41,
11/11/2020,05,26,1,0,41,
11/11/2020,05,27,1,0,41,
11/11/2020,05,27,1,0,41,
11/11/2020,05,28,1,0,41,
11/11/2020,05,30,1,0,41,
11/11/2020,05,31,1,0,41,
11/11/2020,05,32,1,0,41,
11/11/2020,05,35,1,0,41,
11/11/2020,05,36,2,0,41,
11/11/2020,05,36,1,0,41,
11/11/2020,05,40,1,0,41,
11/11/2020,05,41,1,0,41,
11/11/2020,05,42,1,0,41,
11/11/2020,05,43,2,0,41,
11/11/2020,05,44,1,0,41,
11/11/2020,05,44,1,0,41,
11/11/2020,05,45,2,0,42,
11/11/2020,05,57,1,1,42,
11/11/2020,05,58,0,1,42,
11/11/2020,06,00,1,0,42,
11/11/2020,06,01,1,0,42,
11/11/2020,06,03,1,0,42,
11/11/2020,06,04,1,0,42,
11/11/2020,06,04,1,0,42,
11/11/2020,06,10,1,0,42,
11/11/2020,06,10,1,0,42,
11/11/2020,06,11,1,0,42,
11/11/2020,06,12,1,0,42,
11/11/2020,06,13,1,0,42,
11/11/2020,06,16,0,1,41,
11/11/2020,06,23,1,0,40,
11/11/2020,06,24,1,0,40,
11/11/2020,06,24,1,0,40,
11/11/2020,06,25,1,0,40,
11/11/2020,06,25,1,0,40,
11/11/2020,06,27,2,0,40,
11/11/2020,06,27,1,0,40,
11/11/2020,06,28,1,0,40,
11/11/2020,06,43,1,0,40,
11/11/2020,06,47,1,0,40,
11/11/2020,06,50,2,0,40,
11/11/2020,06,50,1,0,40,
11/11/2020,06,51,1,0,40,
11/11/2020,06,55,1,0,40,
11/11/2020,06,57,1,0,40,
11/11/2020,06,58,1,0,40,
11/11/2020,07,00,1,0,40,
11/11/2020,07,01,2,0,40,
11/11/2020,07,01,1,0,40,
11/11/2020,07,02,1,0,39,
11/11/2020,07,03,1,0,39,
11/11/2020,07,04,2,0,39,
11/11/2020,07,09,1,0,39,
11/11/2020,07,10,1,0,39,
11/11/2020,07,10,1,0,39,
11/11/2020,07,17,1,0,38,
11/11/2020,07,17,1,0,38,
11/11/2020,07,18,1,0,38,
11/11/2020,07,18,1,0,38,
11/11/2020,07,19,1,0,38,
11/11/2020,07,24,1,0,37,
11/11/2020,07,25,0,1,37,
11/11/2020,07,26,0,1,37,
11/11/2020,07,27,0,1,37,
11/11/2020,07,27,0,1,36,
11/11/2020,07,28,0,1,36,
11/11/2020,07,29,1,0,36,
11/11/2020,07,30,1,0,36,
11/11/2020,07,51,1,0,33,
11/12/2020,07,00,0,1,16,
11/12/2020,07,00,0,1,16,
11/12/2020,07,01,0,1,16,
11/12/2020,07,01,0,1,17,
11/12/2020,07,02,0,1,17,
11/12/2020,07,02,0,1,17,
11/12/2020,07,03,0,1,17,
11/12/2020,07,03,0,1,17,
11/12/2020,07,04,0,1,17,
11/12/2020,07,04,0,1,17,
11/12/2020,07,05,0,1,17,
11/12/2020,07,05,0,1,17,
11/12/2020,07,06,0,1,17,
11/12/2020,07,06,0,1,17,
11/12/2020,07,07,0,1,17,
11/12/2020,07,07,0,1,17,
11/12/2020,07,08,0,1,17,
11/12/2020,07,08,0,1,17,
11/12/2020,07,09,0,1,17,
11/12/2020,07,09,0,1,17,
11/12/2020,07,10,0,1,17,
11/12/2020,07,10,0,1,17,
11/12/2020,07,11,0,1,17,
11/12/2020,07,11,0,1,17,
11/12/2020,07,12,0,1,17,
11/12/2020,07,12,0,1,17,
11/12/2020,07,13,0,1,17,
11/12/2020,07,13,0,1,17,
11/12/2020,07,14,0,1,17,
11/12/2020,07,14,0,1,17,
11/12/2020,07,15,0,1,17,
11/12/2020,07,15,0,1,17,
11/12/2020,07,16,0,1,17,
11/12/2020,07,16,0,1,17,
11/12/2020,07,17,0,1,17,
11/12/2020,07,17,0,1,17,
11/12/2020,07,18,0,1,17,
11/12/2020,07,18,0,1,17,
11/12/2020,07,19,0,1,17,
11/12/2020,07,19,0,1,17,
11/12/2020,07,20,0,1,17,
11/12/2020,07,20,0,1,17,
11/12/2020,07,21,0,1,17,
11/12/2020,07,21,0,1,17,
11/12/2020,07,22,0,1,17,
11/12/2020,07,22,0,1,17,
11/12/2020,07,23,0,1,17,
11/12/2020,07,23,0,1,17,
11/12/2020,07,24,0,1,17,
11/12/2020,07,24,0,1,17,
11/12/2020,07,25,0,1,18,
11/12/2020,07,25,0,1,18,
11/12/2020,07,26,0,1,18,
11/12/2020,07,26,0,1,18,
11/12/2020,07,27,0,2,19,
11/12/2020,07,27,0,1,19,
11/12/2020,07,28,0,1,19,
11/12/2020,07,28,0,1,19,
11/12/2020,07,29,0,1,19,
11/12/2020,07,29,0,1,19,
11/12/2020,07,30,0,1,19,
11/12/2020,07,30,0,1,19,
11/12/2020,07,31,0,1,19,
11/12/2020,07,31,0,1,19,
11/12/2020,07,32,0,1,19,
11/12/2020,07,32,0,1,19,
11/12/2020,07,33,0,1,19,
11/12/2020,07,33,0,1,19,
11/12/2020,07,34,0,1,19,
11/12/2020,07,34,0,1,19,
11/12/2020,07,35,0,1,19,
11/12/2020,07,35,0,1,19,
11/12/2020,07,36,0,1,19,
11/12/2020,07,36,0,1,19,
11/12/2020,07,37,0,1,19,
11/12/2020,07,37,0,1,19,
11/12/2020,07,38,0,1,19,
11/12/2020,07,38,0,1,19,
11/12/2020,07,39,0,1,19,
11/12/2020,07,39,0,1,19,
11/12/2020,07,40,0,1,19,
11/12/2020,07,40,0,1,19,
11/12/2020,07,41,0,1,20,
11/12/2020,07,41,0,1,20,
11/12/2020,07,42,0,1,20,
11/12/2020,07,42,0,1,20,
11/12/2020,07,43,0,1,20,
11/12/2020,07,43,0,1,20,
11/12/2020,07,44,0,2,20,
11/12/2020,07,44,0,2,20,
11/12/2020,07,45,0,2,20,
11/12/2020,07,45,0,2,20,
11/12/2020,07,46,0,2,20,
11/12/2020,07,46,0,2,20,
11/12/2020,07,47,0,2,20,
11/12/2020,07,47,0,1,20,
11/12/2020,07,48,0,1,20,
11/12/2020,07,48,0,1,20,
11/12/2020,07,49,0,1,21,
11/12/2020,07,49,0,1,21,
11/12/2020,07,50,0,1,21,
11/12/2020,07,54,0,1,21,
11/12/2020,07,55,0,1,21,
11/12/2020,07,55,0,1,21,
11/12/2020,07,56,0,1,21,
11/12/2020,07,56,0,1,21,
11/12/2020,07,57,0,1,22,
11/12/2020,07,57,0,1,22,
11/12/2020,07,58,0,1,22,
11/12/2020,07,58,0,1,22,
11/12/2020,07,59,0,1,22,
11/12/2020,07,59,0,1,22,
11/12/2020,08,00,0,1,22,
11/12/2020,08,00,0,1,22,
11/12/2020,08,01,0,1,22,
11/12/2020,08,01,0,1,22,
11/12/2020,08,02,0,1,22,
11/12/2020,08,02,0,1,23,
11/12/2020,08,03,0,1,23,
11/12/2020,08,03,0,1,23,
11/12/2020,08,04,0,1,23,
11/12/2020,08,04,0,1,23,
11/12/2020,08,05,0,1,23,
11/12/2020,08,05,0,1,23,
11/12/2020,08,06,0,1,23,
11/12/2020,08,06,0,1,23,
11/12/2020,08,07,0,1,23,
11/12/2020,08,07,0,1,23,
11/12/2020,08,08,0,1,24,
11/12/2020,08,08,0,1,24,
11/12/2020,08,09,0,1,24,
11/12/2020,08,12,0,1,24,
11/12/2020,08,12,0,1,24,
11/12/2020,08,13,0,1,24,
11/12/2020,08,13,0,1,24,
11/12/2020,08,15,0,1,24,
11/12/2020,08,15,0,1,24,
11/12/2020,08,16,0,1,25,
11/12/2020,08,16,0,1,25,
11/12/2020,08,17,0,1,25,
11/12/2020,08,17,0,1,25,
11/12/2020,08,18,0,1,25,
11/12/2020,08,18,0,2,25,
11/12/2020,08,19,0,2,25,
11/12/2020,08,19,0,2,25,
11/12/2020,08,20,0,1,25,
11/12/2020,08,22,0,1,25,
11/12/2020,08,49,1,0,27,
11/12/2020,08,50,1,0,27,
11/12/2020,08,50,1,0,27,
11/12/2020,08,51,1,0,27,
11/12/2020,08,51,1,0,27,
11/12/2020,08,52,1,0,27,
11/12/2020,08,53,1,0,28,
11/12/2020,08,54,1,0,28,
11/12/2020,09,16,1,0,29,
11/12/2020,09,17,1,0,29,
11/12/2020,09,22,1,0,30,
11/12/2020,09,22,1,0,30,
11/12/2020,09,24,1,0,30,
11/12/2020,09,24,1,0,30,
11/12/2020,09,28,1,0,31,
11/12/2020,09,41,1,0,32,
11/12/2020,09,46,1,0,32,
11/12/2020,09,49,1,0,32,
11/12/2020,09,52,1,0,33,
11/12/2020,09,57,1,0,33,
11/12/2020,10,14,1,0,33,
11/12/2020,10,17,1,0,33,
11/12/2020,10,17,1,0,33,
11/12/2020,10,18,1,0,33,
11/12/2020,10,18,1,0,33,
11/12/2020,10,19,1,0,33,
11/12/2020,10,20,1,0,33,
11/12/2020,10,28,1,0,33,
11/12/2020,10,29,1,0,33,
11/12/2020,10,30,1,0,33,
11/12/2020,10,30,1,0,33,
11/12/2020,10,32,1,0,33,
11/12/2020,10,41,0,1,34,
11/12/2020,11,09,1,0,34,
11/12/2020,11,18,1,0,34,
11/12/2020,11,50,1,0,35,
11/12/2020,11,50,1,0,35,
11/12/2020,11,51,1,0,35,
11/12/2020,11,51,1,0,36,
11/12/2020,11,52,1,0,36,
11/12/2020,11,53,1,0,36,
11/12/2020,11,54,1,0,36,
11/12/2020,11,55,1,0,36,
11/12/2020,12,03,1,0,36,
11/12/2020,12,03,1,0,36,
11/12/2020,12,04,1,0,36,
11/12/2020,12,04,1,0,36,
11/12/2020,12,06,1,0,36,
11/12/2020,12,09,1,0,36,
11/12/2020,12,09,1,0,36,
11/12/2020,12,10,1,0,36,
11/12/2020,12,11,1,0,36,
11/12/2020,12,11,1,0,36,
11/12/2020,12,12,1,0,36,
11/12/2020,12,13,2,0,36,
11/12/2020,12,16,1,0,37,
11/12/2020,12,31,1,0,37,
11/12/2020,12,33,1,0,37,
11/12/2020,12,34,1,0,37,
11/12/2020,12,36,1,0,37,
11/12/2020,12,38,1,0,37,
11/12/2020,12,39,1,0,37,
11/12/2020,12,47,1,0,38,
11/12/2020,12,48,1,0,38,
11/12/2020,12,50,1,0,38,
11/12/2020,12,51,1,0,38,
11/12/2020,12,52,1,0,38,
11/12/2020,12,53,1,0,38,
11/12/2020,12,57,1,0,38,
11/12/2020,01,04,1,0,38,
11/12/2020,01,05,1,0,38,
11/12/2020,01,06,1,0,38,
11/12/2020,01,14,1,0,39,
